CityEntityId;NomeIta;NomeEng;Hash;Lin;Time;Flags;Size;Road;Pop;Fel;BP;PF;PFB;FUR;TR;TRNE;Beni;BeniP;BeniS;BeniSp;BeniSpB;BeniB;BeniG;Mon;Mat;Med;Dia;GenAtk_A;GenDef_A;GenAtk_D;GenDef_D;CampiAtk_A;CampiDef_A;CampiAtk_D;CampiDef_D;SpedAtk_A;SpedDef_A;SpedAtk_D;SpedDef_D;IQAtk_A;IQDef_A;IQAtk_D;IQDef_D;IQmonB;IQmatB;IQmon;IQmat;IQBeni;IQTruppe;IQAzioni;IQCap;Ally;FSP;TPM;TPB;ADM;MOD;RIN;IMM;Fragments
D_ColonialAge_GlobeStatue;Statua del Mondo;Globe Statue;59c07c92f;;;;1x1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_ColonialAge_Guillotine;Ghigliottina;Guillotine;b2783f097;;;;2x2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_ColonialAge_Kite;Aquilone;Kite;27cb9567c;;;;1x1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_ColonialAge_NeptuneStatue;Fontana di Nettuno;Neptune Fountain;69da03b55;;;;2x2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_ColonialAge_OrnamentalTree;Albero Ornamentale;Ornamental Tree;f46ebca6b;;;;1x1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_ColonialAge_PeacockHedge;Siepe a forma di Pavone;Peacock Hedge;556462868;;;;1x1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_ContemporaryEra_Decoration1;Ponte in Legno;Canal Bridge;2aca57941;;;;1x2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_ContemporaryEra_Decoration2;Ciliegio;Cherry Tree;70fc8ee8f;;;;1x1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_ContemporaryEra_Decoration3;Statua di Mostro;Monster Statue;c80ab967e;;;;2x2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_ContemporaryEra_Decoration4;Insegna al Neon;Neon Billboard;d7f53b200;;;;1x1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_EarlyMiddleAge_Cypress;Cipresso;Cypress;ebbd11cf4;;;;1x1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_EarlyMiddleAge_Flowerfield;Cespuglio fiorito;Floral Bush;e7228c6a2;;;;1x1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_EarlyMiddleAge_Hedgewithflowers;Siepe fiorita;Hedge with Flowers;ccbc12d7e;;;;1x1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_EarlyMiddleAge_Pond;Stagno;Pond;4d13677fb;;;;2x2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_FutureEra_Deco1;Turbina a vento;Wind Turbine;3c5a9fd87;;;;1x1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_FutureEra_Deco2;Serra spaziale;Plantarium;f53082493;;;;2x2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_FutureEra_Deco3;Lampada a licheni;Lichen Lamp;d6a32ce27;;;;1x1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_HighMiddleAge_Fence;Steccato;Fence;94e2e4fff;;;;1x1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_HighMiddleAge_Flag;Stendardo;Flag;377d41d31;;;;1x1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_HighMiddleAge_Gargoyle;Gargoyle;Gargoyle;30cc11a5b;;;;1x1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_HighMiddleAge_Latern;Lanterna;Lantern;6351c8fb5;;;;1x1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_HighMiddleAge_Signpost;Indicazione;Signpost;b21df8aad;;;;1x1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_IndustrialAge_Deco1;Filo da bucato;Clothesline;44060e69f;;;;1x1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_IndustrialAge_Deco2;Lampada a gas;Gas Lamp;556472d39;;;;1x1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_IndustrialAge_Deco3;Vecchie mura meridionali;Old Wall South;9b304146d;;;;2x1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_IndustrialAge_Deco5;Carillon;Carillon;d550648df;;;;2x1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_IndustrialAge_Deco6;Vecchie mura orientali;Old Wall East;673ff9c6f;;;;1x2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_IndustrialAge_Deco7;Fontana con panchine;Fountain with Benches;9eba259c8;;;;2x2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_IndustrialAge_Deco8;Idrante;Fire Hydrant;5a38e41b6;;;;1x1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_IndustrialAge_Deco9;Loggetta con fiori;Pavilion with Flowers;b4b650da9;;;;2x2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_IronAge_Aquaduct;Acquedotto;Aqueduct;231490185;;;;3x1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_IronAge_Bushinflowertub;Fioriera;Flower Tub;fb72a1a2b;;;;1x1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_IronAge_Fountain;Fontana;Fountain;00fe5c770;;;;1x1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_IronAge_Statueonsocket;Monumento;Monument;6de42044b;;;;1x1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_IronAge_Victorypillar;Pilastro della vittoria;Victory Pillar;db1f7afef;;;;1x1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_LateMiddleAge_Decayedtower;Rovine della torre;Tower Ruin;5416defff;;;;2x2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_LateMiddleAge_Flowerstub;Vaso con pianta;Potted Plant;1b5d56f6c;;;;1x1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_LateMiddleAge_Fountain;Fontana a zampillo;Waterspout Fountain;73b8b0d8b;;;;1x1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_LateMiddleAge_Sailorstatue;Statua in tema nautico;Nautical Statue;4c169415a;;;;1x1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_LateMiddleAge_Treegroup;Insieme di alberi;Group of Trees;c32fce38e;;;;2x2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_ModernEra_Deco1;Insegna del drive-in;Drive-In Sign;f9c44b913;;;;1x1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_ModernEra_Deco2;Insegna di benvenuto;Welcome Sign;aaddbe436;;;;1x1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_ModernEra_Deco3;Aiuola con palme;Palm Group;31781272a;;;;2x2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_ModernEra_Deco4;Rifugio antiatomico;Nuclear Shelter;3a7ce3356;;;;2x2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_ModernEra_Deco5;Monumento aereo;Jet Statue;5e8b68bdc;;;;2x3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_MultiAge_ArcheologyBonus22a;Giardino di bocche di leone;Snapdragon Bloom;8aeb075e4;;;;2x3;;;9090;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_MultiAge_ArcheologyBonus22b;Aiuola di emerocallidi;Daylily Flowerbed;5cbaa1095;;;;2x2;;;4660;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_MultiAge_ArcheologyBonus22c;Campo di calendule;Marigold Patch;39756f983;;;;2x3;;;9090;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_MultiAge_AwardBonus1;Trofeo Premio;Award Trophy;c0d80b7a9;1;;;1x1;;;240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_MultiAge_Battlegrounds2;Strada per la vittoria;Road to Victory;b70157dea;1;;;3x2;;;6470;;;;;;;5;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_MultiAge_Battlegrounds4;Giardino iridescente;Iridescent Garden;d45284b24;1;;;2x3;;;6470;;1;;;;;3;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_MultiAge_Bonus;Pozzo dell'accoglienza;Well of Welcome;99d5e6d37;1;;;2x2;;;2850;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_MultiAge_CarnivalBonus17;Canale di Venezia;Venice Canal;6811f84ac;1;;;2x1;;;2272;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_MultiAge_CarnivalBonus17b;Statua in maschera;Mask Statue;686b13f10;;;;1x1;;;1689;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_MultiAge_CarnivalBonus18;Statua in maschera da Zanni;Zanni Mask Statue;af94a416d;1;;;1x1;;;1689;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_MultiAge_CarnivalBonus19a;Liv. 1 - Fontana della Piazza;Lv. 1 - Piazza Fountain;5ceeb39ea;;;;2x3;;;5070;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_MultiAge_CarnivalBonus19b;Liv. 2 - Fontana della Piazza;Lv. 2 - Piazza Fountain;acd76b657;;;;2x3;;;6640;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_MultiAge_ChristmasBonus1;Schiaccianoci;Nutcracker;4ed8536bb;1;;;2x1;;;1647;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_MultiAge_ChristmasBonus15;Slitta con renne;Reindeer Sleigh;5d18ed726;1;;;2x2;;;3293;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_MultiAge_ChristmasBonus16;Torre di regali;Gift Tower;9213beb3b;1;;;1x1;;;1252;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_MultiAge_ChristmasBonus2;Albero delle Festività;Festive Tree;e13cf6a66;1;;;2x2;;;3290;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_MultiAge_ChristmasBonusSet1a;Statua Ingresso Ovest;Gate Statue West;5f00e94a8;1;;;1x1;;;738;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_MultiAge_ChristmasBonusSet1b;Statua Ingresso Est;Gate Statue East;dbec6b1f3;1;;;1x1;;;738;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_MultiAge_CupBonus1;Coppa del vicinato;Neighborhood Cup;3b8ff37c3;1;;;1x1;;;1942;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_MultiAge_CupBonus16;Coppa FoE;FoE Cup;035b6e225;1;;;1x1;;;1942;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_MultiAge_CupBonus16b;Spalti;Bleachers;484a33823;1;;;1x2;;;1515;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_MultiAge_DavinciBonus;Uomo vitruviano;Vitruvian Man;fe531d4fa;1;;;1x1;;;854;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_MultiAge_EasterBonus16;Alberello di glicine;Wisteria Topiary;2eae946cc;1;;;1x1;;;1340;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_MultiAge_Expedition16a;Volto dell'Antico;Face of the Ancient;ebb3eed7c;;;;2x2;;;3293;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_MultiAge_Expedition16b;Cancello del dio del sole;Gate of the Sun God;dd0427dad;;;;2x2;;;3293;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_MultiAge_Expedition16c;Volto dell'Antico - Liv. 2;Face of the Ancient - Lv. 2;be0afcd58;1;;;2x2;;;6588;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_MultiAge_Expedition16d;Cancello del dio del sole - Liv. 2;Gate of the Sun God - Lv. 2;f7081eb2b;1;;;2x2;;;6588;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_MultiAge_Expedition22Feathers;Piume del Serpente;Serpent Feathers;cd73e1334;1;;;2x2;;;4080;;;;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_MultiAge_Expedition22FeathersGold;Piume del Serpente Oro;Gold Serpent Feathers;920d00c87;1;;;2x2;;;5240;;;;;;;70;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_MultiAge_Expedition22FeathersPlatinum;Piume di Platino del Serpente;Platinum Serpent Feathers;9830b6546;1;;;2x2;;;5830;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_MultiAge_Expedition22FeathersSilver;Piume del Serpente Argento;Silver Serpent Feathers;59d9722d6;1;;;2x2;;;4660;;;;;;;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_MultiAge_Expedition22Scales;Pinne del Serpente;Serpent Fins;453f9c3d2;1;;;2x2;;;4080;;;;;;;;;;;;;;;;;;5;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_MultiAge_Expedition22ScalesGold;Pinne del Serpente Oro;Gold Serpent Fins;543b7b610;1;;;2x2;;;5240;;;;;;;;;;;;;;;;;;40;40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_MultiAge_Expedition22ScalesPlatinum;Pinne di Platino del Serpente;Platinum Serpent Fins;567265135;1;;;2x2;;;5830;;;;;;;;;;;;;;;;;;55;55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_MultiAge_Expedition22ScalesSilver;Pinne del Serpente Argento;Silver Serpent Fins;5817a9128;1;;;2x2;;;4660;;;;;;;;;;;;;;;;;;30;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_MultiAge_Expedition22Spikes;Spuntoni del Serpente;Serpent Spikes;99c841f6f;1;;;2x2;;;4080;;;;;;;;;;;;;;;;;;;;15;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_MultiAge_Expedition22SpikesGold;Spuntoni del Serpente Oro;Gold Serpent Spikes;395c17a79;1;;;2x2;;;5240;;;;;;;;;;;;;;;;;;;;40;40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_MultiAge_Expedition22SpikesPlatinum;Spuntoni di Platino del Serpente;Platinum Serpent Spikes;b9974d3c2;1;;;2x2;;;5830;;;;;;;;;;;;;;;;;;;;55;55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_MultiAge_Expedition22SpikesSilver;Spuntoni del Serpente Argento;Silver Serpent Spikes;2d426052e;1;;;2x2;;;4660;;;;;;;;;;;;;;;;;;;;30;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_MultiAge_FallBonus20a;Piantagione di grano;Wheat Field;9c746a5a8;;;;3x2;;;9090;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_MultiAge_FallBonus20b;Giardino di okre;Ochre Yard;ac853d4ed;;;;2x2;;;4660;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_MultiAge_HalloweenBonus1;Spaventapasseri;Scarecrow;7e20941b1;1;;;3x3;;;5420;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_MultiAge_HalloweenBonus16;Cappella di Jack O'Lantern;Jack O'Lantern Chapel;082564928;1;;;1x1;;;850;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_MultiAge_HalloweenBonusSet21a;Organo mistico - Liv. 1;Mystical Organ - Lv. 1;1ad36ac69;;;;3x1;;;2530;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_MultiAge_HalloweenBonusSet21b;Organo mistico - Liv. 2;Mystical Organ - Lv. 2;07b0777e1;;;;3x1;;;3320;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_MultiAge_InviteBonus1;Memento;Memento;c3be2d6d8;1;;;1x1;;;1430;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_MultiAge_MarketingBonus1;Pozzo;Water Well;17c37f0bc;1;;;1x1;;;913;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_MultiAge_Monolith;Mobilito;Mobilith;205725760;1;;;1x1;;;1515;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_MultiAge_PatrickBonusSet20a;Pietra verticale - Liv. 1;Standing Stone - Lv. 1;2f9b6a01a;;;;1x2;;;1690;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_MultiAge_PatrickBonusSet20b;Pietra verticale - Liv. 2;Standing Stone - Lv. 2;fc1fcbd37;;;;1x2;;;2210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_MultiAge_PhoenixStatue;Statua della Fenice;Phoenix Statue;a2ea15614;;;;1x1;;;230;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_MultiAge_PhoenixStatue2;Statua della Fenice;Phoenix Statue;a2ea15614;1;;;1x1;;;230;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_MultiAge_RankingFix16a;Premio d'oro;Gold Award;d7e39f5b6;1;;;1x1;;;2913;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_MultiAge_RankingFix16b;Premio d'argento;Silver Award;2eab728ba;1;;;1x1;;;2621;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_MultiAge_RankingFix16c;Premio di bronzo;Bronze Award;0824b56de;1;;;1x1;;;2330;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_MultiAge_RankingFix16d;Premio di pietra;Stone Award;99f59b03e;1;;;1x1;;;2039;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_MultiAge_RoyalBonusSet17a;Rovine del Giardino;Garden Ruins;175c33dd9;;;;3x3;;;5400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_MultiAge_RoyalBonusSet17b;Rovine del Giardino;Garden Ruins;623a13791;;;;3x3;;;5600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_MultiAge_SamsungBonus15;Excalibur;Excalibur;4c6a01aa5;1;;;1x1;;;854;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_MultiAge_SportBonus17;Trofeo Forge Bowl;Forge Bowl Trophy;8e95e841b;1;;;1x1;;;1126;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_MultiAge_SportBonusSet18;Statue Giardino classico;Classical Garden Statues;04bc20b3b;;;;2x2;;;2800;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_MultiAge_SpringBonusSet17a;Lv. 1 - Stagno Nishikigoi;Lv. 1 - Nishikigoi Pond;77b6650f9;;;;2x3;;;3840;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_MultiAge_SpringBonusSet17b;Lv. 1 - Roccia di sakura;Lv. 1 - Sakura Rock;647f8c59a;;;;2x3;;;3840;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_MultiAge_SpringBonusSet18a;Lv. 2 - Stagno Nishikigoi;Lv. 2 - Nishikigoi Pond;3fe6c7f03;;;;2x3;;;8740;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_MultiAge_SpringBonusSet18b;Lv. 2 - Roccia di sakura;Lv. 2 - Sakura Rock;dfbb59998;;;;2x3;;;8740;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_MultiAge_SummerBonus1;Palma;Palm Tree;b848cc824;1;;;1x1;;;224;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_MultiAge_SummerBonus15;Sfinge;Sphinx;b13aa9d14;1;;;2x1;;;2680;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_MultiAge_SummerBonus16;Totem Tiki;Tiki Totem;e1b9bb4a8;1;;;1x1;;;1427;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_MultiAge_SummerBonus18;Amaca;Hammock;24a84f26f;1;;;2x2;;;5590;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_MultiAge_SummerBonus19Pirate;Posto di guardia Pirata;Pirate Guard Post;1fa3e5253;1;;;2x1;;;3030;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_MultiAge_SummerBonus19Royal;Posto di guardia Reale;Royal Guard Post;8bf99c926;1;;;2x1;;;3030;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_MultiAge_SummerBonus19Trader;Posto di guardia Mercante;Trader Guard Post;2ab17d86d;1;;;2x1;;;3030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_MultiAge_SummerBonus2;Meridiana;Sundial;fd7895b64;1;;;1x1;;;240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_MultiAge_SummerBonus3;Baobab decorato;Decorated Baobab;688563161;1;;;1x1;;;1340;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_MultiAge_SummerBonusSetA17a;Stagno del Maharaja;Maharaja's Jungle Pond;26c062143;;;;2x2;;;2100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_MultiAge_SummerBonusSetA17b;Parco giochi del Bandar;Bandar Playground;c183967d4;;;;2x2;;;2100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_MultiAge_SummerBonusSetB17a;Aro titano;Titan Arum Plant;ac0f7b2e4;;;;1x1;;;520;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_MultiAge_SummerBonusSetB17b;Giardino del Chhatri;Chhatri Garden;6eb14a6e3;;;;1x3;;;1570;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_MultiAge_ValentineBonus1;Albero dell'amore;Tree of Love;f1b2b83d4;1;;;2x2;;;3293;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_MultiAge_ValentineBonus2;Grande albero dell'amore;Great Tree of Love;6a6917d77;1;;;3x2;;;5130;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_MultiAge_ValentineBonus3;Eterno albero dell'amore;Eternal Tree of Love;e4d3fc5be;1;;;3x3;;;9790;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_MultiAge_WinterBonusSet17a;Halmbock;Halmbock;9ff6687c5;;;;2x1;;;1050;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_MultiAge_WinterBonusSet17b;Banchetto di Smörgåsbord;Smörgåsbord Feast;1b0b1faaf;;;;1x2;;;1050;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
D_MultiAge_WinterBonusSet17c;Tenda del riparatore;Tinkerer's Tent;5aebe5935;;;;2x1;;;1050;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
